algorithm,percentile of pool members,selection probability
Legacy,41.21212121212121,0.0039
Legacy,41.333333333333336,0.004
Legacy,41.45454545454545,0.004
Legacy,41.57575757575758,0.0041
Legacy,41.6969696969697,0.0041
Legacy,41.81818181818181,0.0042
Legacy,41.93939393939394,0.0042
Legacy,42.06060606060606,0.0042
Legacy,42.18181818181818,0.0042
Legacy,42.303030303030305,0.0043
Legacy,42.42424242424242,0.0043
Legacy,42.54545454545455,0.0044
Legacy,42.66666666666667,0.0045
Legacy,42.78787878787879,0.0045
Legacy,42.90909090909091,0.0045
Legacy,43.03030303030303,0.0045
Legacy,43.15151515151515,0.0048
Legacy,43.27272727272727,0.0049
Legacy,43.3939393939394,0.005
Legacy,43.515151515151516,0.005
Legacy,43.63636363636363,0.005
Legacy,43.75757575757576,0.0051
Legacy,43.878787878787875,0.0051
Legacy,44.0,0.0053
Legacy,44.121212121212125,0.0053
Legacy,44.24242424242424,0.0053
Legacy,44.36363636363637,0.0054
Legacy,44.484848484848484,0.0054
Legacy,44.6060606060606,0.0056
Legacy,44.72727272727273,0.0057
Legacy,44.84848484848485,0.0058
Legacy,44.96969696969697,0.0059
Legacy,45.09090909090909,0.0059
Legacy,45.21212121212122,0.006
Legacy,45.33333333333333,0.0061
Legacy,45.45454545454545,0.0063
Legacy,45.57575757575758,0.0063
Legacy,45.696969696969695,0.0064
Legacy,45.81818181818182,0.0065
Legacy,45.93939393939394,0.0065
Legacy,46.06060606060606,0.0066
Legacy,46.18181818181818,0.0066
Legacy,46.303030303030305,0.0067
Legacy,46.42424242424242,0.0067
Legacy,46.54545454545455,0.0069
Legacy,46.666666666666664,0.0069
Legacy,46.78787878787879,0.0069
Legacy,46.909090909090914,0.007
Legacy,47.03030303030303,0.007
Legacy,47.15151515151515,0.0071
Legacy,47.27272727272727,0.0072
Legacy,47.39393939393939,0.0073
Legacy,47.515151515151516,0.0074
Legacy,47.63636363636364,0.0074
Legacy,47.75757575757576,0.0075
Legacy,47.878787878787875,0.0077
Legacy,48.0,0.0077
Legacy,48.12121212121212,0.0079
Legacy,48.24242424242424,0.008
Legacy,48.36363636363637,0.0083
Legacy,48.484848484848484,0.0083
Legacy,48.60606060606061,0.0083
Legacy,48.72727272727273,0.0084
Legacy,48.848484848484844,0.0088
Legacy,48.96969696969697,0.0091
Legacy,49.09090909090909,0.0091
Legacy,49.21212121212121,0.0095
Legacy,49.333333333333336,0.0096
Legacy,49.45454545454545,0.0098
Legacy,49.57575757575757,0.0098
Legacy,49.696969696969695,0.0099
Legacy,49.81818181818182,0.0104
Legacy,49.93939393939394,0.0109
Legacy,50.06060606060606,0.0113
Legacy,50.18181818181818,0.0115
Legacy,50.303030303030305,0.0116
Legacy,50.42424242424243,0.0122
Legacy,50.54545454545455,0.0123
Legacy,50.66666666666667,0.0123
Legacy,50.787878787878796,0.0123
Legacy,50.90909090909091,0.0126
Legacy,51.030303030303024,0.0127
Legacy,51.15151515151515,0.0134
Legacy,51.272727272727266,0.0135
Legacy,51.39393939393939,0.0136
Legacy,51.515151515151516,0.0136
Legacy,51.63636363636363,0.0136
Legacy,51.75757575757576,0.0147
Legacy,51.87878787878788,0.0148
Legacy,52.0,0.015
Legacy,52.121212121212125,0.0154
Legacy,52.24242424242425,0.016
Legacy,52.36363636363637,0.0161
Legacy,52.48484848484849,0.0161
Legacy,52.6060606060606,0.0163
Legacy,52.72727272727272,0.0164
Legacy,52.848484848484844,0.0166
Legacy,52.96969696969697,0.0167
Legacy,53.090909090909086,0.017
Legacy,53.21212121212121,0.0171
Legacy,53.333333333333336,0.0172
Legacy,53.45454545454545,0.0173
Legacy,53.57575757575758,0.0176
Legacy,53.696969696969695,0.0178
Legacy,53.81818181818182,0.018
Legacy,53.939393939393945,0.0183
Legacy,54.06060606060606,0.0185
Legacy,54.18181818181819,0.0189
Legacy,54.30303030303031,0.0192
Legacy,54.42424242424242,0.0195
Legacy,54.54545454545454,0.0197
Legacy,54.666666666666664,0.0201
Legacy,54.78787878787878,0.0205
Legacy,54.90909090909091,0.021
Legacy,55.03030303030303,0.0212
Legacy,55.15151515151515,0.0214
Legacy,55.27272727272727,0.022
Legacy,55.3939393939394,0.0223
Legacy,55.515151515151516,0.0229
Legacy,55.63636363636364,0.0236
Legacy,55.757575757575765,0.0242
Legacy,55.87878787878788,0.0249
Legacy,56.00000000000001,0.0255
Legacy,56.12121212121212,0.0257
Legacy,56.242424242424235,0.0263
Legacy,56.36363636363636,0.027
Legacy,56.484848484848484,0.0273
Legacy,56.6060606060606,0.0273
Legacy,56.72727272727273,0.0274
Legacy,56.84848484848485,0.0275
Legacy,56.96969696969697,0.028
Legacy,57.09090909090909,0.028
Legacy,57.21212121212121,0.0281
Legacy,57.333333333333336,0.0282
Legacy,57.45454545454546,0.0291
Legacy,57.57575757575758,0.0291
Legacy,57.6969696969697,0.0297
Legacy,57.81818181818181,0.03
Legacy,57.93939393939394,0.0304
Legacy,58.060606060606055,0.0317
Legacy,58.18181818181818,0.0319
Legacy,58.3030303030303,0.032
Legacy,58.42424242424242,0.0321
Legacy,58.54545454545455,0.0342
Legacy,58.666666666666664,0.0354
Legacy,58.78787878787879,0.0357
Legacy,58.909090909090914,0.0357
Legacy,59.03030303030303,0.0359
Legacy,59.151515151515156,0.036
Legacy,59.27272727272728,0.0383
Legacy,59.3939393939394,0.0384
Legacy,59.51515151515151,0.0384
Legacy,59.63636363636363,0.0385
Legacy,59.75757575757575,0.0387
Legacy,59.878787878787875,0.0389
Legacy,60.0,0.0392
Legacy,60.12121212121212,0.0395
Legacy,60.24242424242424,0.0395
Legacy,60.36363636363637,0.0399
Legacy,60.484848484848484,0.04
Legacy,60.60606060606061,0.0401
Legacy,60.72727272727273,0.0404
Legacy,60.84848484848485,0.0404
Legacy,60.969696969696976,0.0409
Legacy,61.09090909090909,0.0415
Legacy,61.212121212121204,0.0415
Legacy,61.33333333333333,0.0418
Legacy,61.45454545454545,0.0423
Legacy,61.57575757575757,0.0428
Legacy,61.696969696969695,0.0428
Legacy,61.81818181818181,0.0431
Legacy,61.93939393939394,0.0433
Legacy,62.06060606060606,0.0436
Legacy,62.18181818181818,0.0438
Legacy,62.303030303030305,0.0445
Legacy,62.42424242424243,0.0445
Legacy,62.54545454545455,0.0451
Legacy,62.66666666666667,0.0456
Legacy,62.787878787878796,0.0459
Legacy,62.909090909090914,0.0463
Legacy,63.030303030303024,0.0463
Legacy,63.15151515151515,0.0464
Legacy,63.272727272727266,0.048
Legacy,63.39393939393939,0.0486
Legacy,63.515151515151516,0.0488
Legacy,63.63636363636363,0.0492
Legacy,63.75757575757576,0.0492
Legacy,63.87878787878788,0.0493
Legacy,64.0,0.0493
Legacy,64.12121212121212,0.0498
Legacy,64.24242424242425,0.0502
Legacy,64.36363636363637,0.0505
Legacy,64.48484848484848,0.0506
Legacy,64.60606060606061,0.0506
Legacy,64.72727272727272,0.0509
Legacy,64.84848484848484,0.0511
Legacy,64.96969696969697,0.0512
Legacy,65.0909090909091,0.0515
Legacy,65.2121212121212,0.0519
Legacy,65.33333333333333,0.0522
Legacy,65.45454545454545,0.0525
Legacy,65.57575757575758,0.0537
Legacy,65.6969696969697,0.054
Legacy,65.81818181818181,0.0545
Legacy,65.93939393939394,0.0545
Legacy,66.06060606060606,0.0547
Legacy,66.18181818181819,0.0549
Legacy,66.30303030303031,0.0554
Legacy,66.42424242424242,0.0556
Legacy,66.54545454545455,0.0568
Legacy,66.66666666666666,0.0571
Legacy,66.78787878787878,0.0574
Legacy,66.9090909090909,0.0575
Legacy,67.03030303030303,0.0576
Legacy,67.15151515151516,0.0578
Legacy,67.27272727272727,0.058
Legacy,67.39393939393939,0.0587
Legacy,67.51515151515152,0.0588
Legacy,67.63636363636364,0.0589
Legacy,67.75757575757576,0.0598
Legacy,67.87878787878789,0.0602
Legacy,68.0,0.0603
Legacy,68.12121212121211,0.0605
Legacy,68.24242424242424,0.0606
Legacy,68.36363636363636,0.0606
Legacy,68.48484848484848,0.0628
Legacy,68.60606060606061,0.0631
Legacy,68.72727272727272,0.0636
Legacy,68.84848484848484,0.0649
Legacy,68.96969696969697,0.065
Legacy,69.0909090909091,0.0652
Legacy,69.21212121212122,0.0656
Legacy,69.33333333333334,0.0656
Legacy,69.45454545454545,0.0667
Legacy,69.57575757575758,0.0668
Legacy,69.6969696969697,0.0676
Legacy,69.81818181818183,0.0677
Legacy,69.93939393939394,0.068
Legacy,70.06060606060606,0.0707
Legacy,70.18181818181817,0.0717
Legacy,70.3030303030303,0.0721
Legacy,70.42424242424242,0.0725
Legacy,70.54545454545455,0.0743
Legacy,70.66666666666667,0.076
Legacy,70.78787878787878,0.0772
Legacy,70.9090909090909,0.0779
Legacy,71.03030303030303,0.0794
Legacy,71.15151515151516,0.0822
Legacy,71.27272727272728,0.0826
Legacy,71.3939393939394,0.0834
Legacy,71.51515151515152,0.0836
Legacy,71.63636363636363,0.0837
Legacy,71.75757575757575,0.0849
Legacy,71.87878787878788,0.0861
Legacy,72.0,0.0867
Legacy,72.12121212121212,0.0875
Legacy,72.24242424242424,0.0892
Legacy,72.36363636363636,0.0896
Legacy,72.48484848484848,0.0899
Legacy,72.60606060606061,0.0906
Legacy,72.72727272727273,0.0912
Legacy,72.84848484848484,0.0913
Legacy,72.96969696969697,0.095
Legacy,73.0909090909091,0.0959
Legacy,73.21212121212122,0.0959
Legacy,73.33333333333333,0.0968
Legacy,73.45454545454545,0.0974
Legacy,73.57575757575758,0.0993
Legacy,73.69696969696969,0.0998
Legacy,73.81818181818181,0.1001
Legacy,73.93939393939394,0.105
Legacy,74.06060606060606,0.1069
Legacy,74.18181818181819,0.1078
Legacy,74.3030303030303,0.109
Legacy,74.42424242424242,0.1095
Legacy,74.54545454545455,0.11
Legacy,74.66666666666667,0.1104
Legacy,74.7878787878788,0.1116
Legacy,74.90909090909092,0.1123
Legacy,75.03030303030303,0.1131
Legacy,75.15151515151514,0.1134
Legacy,75.27272727272727,0.1145
Legacy,75.39393939393939,0.1151
Legacy,75.51515151515152,0.1155
Legacy,75.63636363636364,0.1161
Legacy,75.75757575757575,0.117
Legacy,75.87878787878788,0.1176
Legacy,76.0,0.1184
Legacy,76.12121212121212,0.12
Legacy,76.24242424242425,0.1214
Legacy,76.36363636363637,0.1229
Legacy,76.48484848484848,0.1237
Legacy,76.60606060606061,0.1244
Legacy,76.72727272727272,0.1248
Legacy,76.84848484848484,0.1253
Legacy,76.96969696969697,0.1268
Legacy,77.0909090909091,0.1271
Legacy,77.2121212121212,0.1279
Legacy,77.33333333333333,0.128
Legacy,77.45454545454545,0.1282
Legacy,77.57575757575758,0.1289
Legacy,77.6969696969697,0.1291
Legacy,77.81818181818181,0.1302
Legacy,77.93939393939394,0.1307
Legacy,78.06060606060606,0.1317
Legacy,78.18181818181819,0.1324
Legacy,78.30303030303031,0.1327
Legacy,78.42424242424244,0.1335
Legacy,78.54545454545455,0.1338
Legacy,78.66666666666666,0.1338
Legacy,78.78787878787878,0.134
Legacy,78.9090909090909,0.1364
Legacy,79.03030303030303,0.1364
Legacy,79.15151515151516,0.1391
Legacy,79.27272727272727,0.1395
Legacy,79.39393939393939,0.1414
Legacy,79.51515151515152,0.1424
Legacy,79.63636363636364,0.1437
Legacy,79.75757575757576,0.1444
Legacy,79.87878787878788,0.1447
Legacy,80.0,0.1473
Legacy,80.12121212121212,0.1474
Legacy,80.24242424242424,0.1478
Legacy,80.36363636363636,0.1496
Legacy,80.48484848484848,0.1498
Legacy,80.60606060606061,0.1504
Legacy,80.72727272727272,0.1507
Legacy,80.84848484848484,0.1527
Legacy,80.96969696969697,0.1557
Legacy,81.0909090909091,0.1567
Legacy,81.21212121212122,0.1605
Legacy,81.33333333333333,0.1632
Legacy,81.45454545454545,0.1635
Legacy,81.57575757575758,0.1666
Legacy,81.6969696969697,0.1667
Legacy,81.81818181818183,0.167
Legacy,81.93939393939394,0.1673
Legacy,82.06060606060606,0.1714
Legacy,82.18181818181817,0.1722
Legacy,82.3030303030303,0.1734
Legacy,82.42424242424242,0.174
Legacy,82.54545454545455,0.1745
Legacy,82.66666666666667,0.1753
Legacy,82.78787878787878,0.1798
Legacy,82.9090909090909,0.18
Legacy,83.03030303030303,0.1828
Legacy,83.15151515151516,0.1849
Legacy,83.27272727272728,0.1898
Legacy,83.3939393939394,0.1908
Legacy,83.51515151515152,0.1931
Legacy,83.63636363636363,0.195
Legacy,83.75757575757575,0.1953
Legacy,83.87878787878788,0.1964
Legacy,84.0,0.1987
Legacy,84.12121212121212,0.1997
Legacy,84.24242424242424,0.2014
Legacy,84.36363636363636,0.2021
Legacy,84.48484848484848,0.2032
Legacy,84.60606060606061,0.2077
Legacy,84.72727272727273,0.2089
Legacy,84.84848484848484,0.2159
Legacy,84.96969696969697,0.2159
Legacy,85.0909090909091,0.2188
Legacy,85.21212121212122,0.2238
Legacy,85.33333333333334,0.2271
Legacy,85.45454545454545,0.2281
Legacy,85.57575757575758,0.2304
Legacy,85.69696969696969,0.2306
Legacy,85.81818181818181,0.2345
Legacy,85.93939393939394,0.2379
Legacy,86.06060606060606,0.2383
Legacy,86.18181818181819,0.2393
Legacy,86.3030303030303,0.2398
Legacy,86.42424242424242,0.2402
Legacy,86.54545454545455,0.2411
Legacy,86.66666666666667,0.2446
Legacy,86.7878787878788,0.2509
Legacy,86.9090909090909,0.2517
Legacy,87.03030303030303,0.2535
Legacy,87.15151515151514,0.2554
Legacy,87.27272727272727,0.2611
Legacy,87.39393939393939,0.2614
Legacy,87.51515151515152,0.2632
Legacy,87.63636363636364,0.2701
Legacy,87.75757575757575,0.2706
Legacy,87.87878787878788,0.271
Legacy,88.0,0.2716
Legacy,88.12121212121212,0.2805
Legacy,88.24242424242425,0.283
Legacy,88.36363636363636,0.2895
Legacy,88.48484848484848,0.2918
Legacy,88.60606060606061,0.292
Legacy,88.72727272727273,0.2922
Legacy,88.84848484848484,0.2939
Legacy,88.96969696969697,0.2948
Legacy,89.0909090909091,0.2989
Legacy,89.2121212121212,0.3024
Legacy,89.33333333333333,0.3028
Legacy,89.45454545454545,0.3038
Legacy,89.57575757575758,0.3112
Legacy,89.6969696969697,0.3144
Legacy,89.81818181818181,0.317
Legacy,89.93939393939394,0.3185
Legacy,90.06060606060606,0.3224
Legacy,90.18181818181819,0.3239
Legacy,90.30303030303031,0.3244
Legacy,90.42424242424244,0.3245
Legacy,90.54545454545455,0.3256
Legacy,90.66666666666666,0.3277
Legacy,90.78787878787878,0.3367
Legacy,90.9090909090909,0.3411
Legacy,91.03030303030303,0.3423
Legacy,91.15151515151516,0.3446
Legacy,91.27272727272727,0.3476
Legacy,91.39393939393939,0.3501
Legacy,91.51515151515152,0.3504
Legacy,91.63636363636364,0.3512
Legacy,91.75757575757576,0.3523
Legacy,91.87878787878788,0.3524
Legacy,92.0,0.3548
Legacy,92.12121212121212,0.3587
Legacy,92.24242424242424,0.3589
Legacy,92.36363636363636,0.3643
Legacy,92.48484848484848,0.3652
Legacy,92.60606060606061,0.3655
Legacy,92.72727272727272,0.3663
Legacy,92.84848484848484,0.3667
Legacy,92.96969696969697,0.3756
Legacy,93.0909090909091,0.3856
Legacy,93.21212121212122,0.3891
Legacy,93.33333333333333,0.3925
Legacy,93.45454545454545,0.3956
Legacy,93.57575757575758,0.4089
Legacy,93.6969696969697,0.4144
Legacy,93.81818181818183,0.4158
Legacy,93.93939393939394,0.4159
Legacy,94.06060606060606,0.4167
Legacy,94.18181818181817,0.4382
Legacy,94.3030303030303,0.444
Legacy,94.42424242424242,0.4472
Legacy,94.54545454545455,0.448
Legacy,94.66666666666667,0.4485
Legacy,94.78787878787878,0.4494
Legacy,94.9090909090909,0.4502
Legacy,95.03030303030303,0.4628
Legacy,95.15151515151516,0.4707
Legacy,95.27272727272728,0.4711
Legacy,95.39393939393939,0.4808
