algorithm,percentile of pool members,selection probability
LexiMin,99.70760233918129,0.9999999999999999
k/n,0.0,0.49707602339181284
k/n,0.29239766081871343,0.49707602339181284
k/n,0.5847953216374269,0.49707602339181284
k/n,0.8771929824561403,0.49707602339181284
k/n,1.1695906432748537,0.49707602339181284
k/n,1.461988304093567,0.49707602339181284
k/n,1.7543859649122806,0.49707602339181284
k/n,2.046783625730994,0.49707602339181284
k/n,2.3391812865497075,0.49707602339181284
k/n,2.631578947368421,0.49707602339181284
k/n,2.923976608187134,0.49707602339181284
k/n,3.216374269005848,0.49707602339181284
k/n,3.508771929824561,0.49707602339181284
k/n,3.8011695906432745,0.49707602339181284
k/n,4.093567251461988,0.49707602339181284
k/n,4.385964912280701,0.49707602339181284
k/n,4.678362573099415,0.49707602339181284
k/n,4.970760233918129,0.49707602339181284
k/n,5.263157894736842,0.49707602339181284
k/n,5.555555555555555,0.49707602339181284
k/n,5.847953216374268,0.49707602339181284
k/n,6.140350877192982,0.49707602339181284
k/n,6.432748538011696,0.49707602339181284
k/n,6.725146198830409,0.49707602339181284
k/n,7.017543859649122,0.49707602339181284
k/n,7.309941520467836,0.49707602339181284
k/n,7.602339181286549,0.49707602339181284
k/n,7.894736842105263,0.49707602339181284
k/n,8.187134502923977,0.49707602339181284
k/n,8.47953216374269,0.49707602339181284
k/n,8.771929824561402,0.49707602339181284
k/n,9.064327485380117,0.49707602339181284
k/n,9.35672514619883,0.49707602339181284
k/n,9.649122807017543,0.49707602339181284
k/n,9.941520467836257,0.49707602339181284
k/n,10.23391812865497,0.49707602339181284
k/n,10.526315789473683,0.49707602339181284
k/n,10.818713450292398,0.49707602339181284
k/n,11.11111111111111,0.49707602339181284
k/n,11.403508771929824,0.49707602339181284
k/n,11.695906432748536,0.49707602339181284
k/n,11.988304093567251,0.49707602339181284
k/n,12.280701754385964,0.49707602339181284
k/n,12.573099415204677,0.49707602339181284
k/n,12.865497076023392,0.49707602339181284
k/n,13.157894736842104,0.49707602339181284
k/n,13.450292397660817,0.49707602339181284
k/n,13.742690058479532,0.49707602339181284
k/n,14.035087719298245,0.49707602339181284
k/n,14.327485380116958,0.49707602339181284
k/n,14.619883040935672,0.49707602339181284
k/n,14.912280701754385,0.49707602339181284
k/n,15.204678362573098,0.49707602339181284
k/n,15.497076023391813,0.49707602339181284
k/n,15.789473684210526,0.49707602339181284
k/n,16.08187134502924,0.49707602339181284
k/n,16.374269005847953,0.49707602339181284
k/n,16.666666666666664,0.49707602339181284
k/n,16.95906432748538,0.49707602339181284
k/n,17.251461988304094,0.49707602339181284
k/n,17.543859649122805,0.49707602339181284
k/n,17.83625730994152,0.49707602339181284
k/n,18.128654970760234,0.49707602339181284
k/n,18.421052631578945,0.49707602339181284
k/n,18.71345029239766,0.49707602339181284
k/n,19.005847953216374,0.49707602339181284
k/n,19.298245614035086,0.49707602339181284
k/n,19.5906432748538,0.49707602339181284
k/n,19.883040935672515,0.49707602339181284
k/n,20.175438596491226,0.49707602339181284
k/n,20.46783625730994,0.49707602339181284
k/n,20.760233918128655,0.49707602339181284
k/n,21.052631578947366,0.49707602339181284
k/n,21.34502923976608,0.49707602339181284
k/n,21.637426900584796,0.49707602339181284
k/n,21.929824561403507,0.49707602339181284
k/n,22.22222222222222,0.49707602339181284
k/n,22.514619883040936,0.49707602339181284
k/n,22.807017543859647,0.49707602339181284
k/n,23.099415204678362,0.49707602339181284
k/n,23.391812865497073,0.49707602339181284
k/n,23.684210526315788,0.49707602339181284
k/n,23.976608187134502,0.49707602339181284
k/n,24.269005847953213,0.49707602339181284
k/n,24.561403508771928,0.49707602339181284
k/n,24.853801169590643,0.49707602339181284
k/n,25.146198830409354,0.49707602339181284
k/n,25.438596491228072,0.49707602339181284
k/n,25.730994152046783,0.49707602339181284
k/n,26.023391812865498,0.49707602339181284
k/n,26.31578947368421,0.49707602339181284
k/n,26.608187134502927,0.49707602339181284
k/n,26.900584795321635,0.49707602339181284
k/n,27.192982456140353,0.49707602339181284
k/n,27.485380116959064,0.49707602339181284
k/n,27.77777777777778,0.49707602339181284
k/n,28.07017543859649,0.49707602339181284
k/n,28.362573099415204,0.49707602339181284
k/n,28.654970760233915,0.49707602339181284
k/n,28.947368421052634,0.49707602339181284
k/n,29.239766081871345,0.49707602339181284
k/n,29.53216374269006,0.49707602339181284
k/n,29.82456140350877,0.49707602339181284
k/n,30.116959064327485,0.49707602339181284
k/n,30.409356725146196,0.49707602339181284
k/n,30.701754385964914,0.49707602339181284
k/n,30.994152046783626,0.49707602339181284
k/n,31.28654970760234,0.49707602339181284
k/n,31.57894736842105,0.49707602339181284
k/n,31.871345029239766,0.49707602339181284
k/n,32.16374269005848,0.49707602339181284
k/n,32.45614035087719,0.49707602339181284
k/n,32.748538011695906,0.49707602339181284
k/n,33.04093567251462,0.49707602339181284
k/n,33.33333333333333,0.49707602339181284
k/n,33.62573099415205,0.49707602339181284
k/n,33.91812865497076,0.49707602339181284
k/n,34.21052631578947,0.49707602339181284
k/n,34.50292397660819,0.49707602339181284
k/n,34.7953216374269,0.49707602339181284
k/n,35.08771929824561,0.49707602339181284
k/n,35.38011695906433,0.49707602339181284
k/n,35.67251461988304,0.49707602339181284
k/n,35.96491228070175,0.49707602339181284
k/n,36.25730994152047,0.49707602339181284
k/n,36.54970760233918,0.49707602339181284
k/n,36.84210526315789,0.49707602339181284
k/n,37.13450292397661,0.49707602339181284
k/n,37.42690058479532,0.49707602339181284
k/n,37.719298245614034,0.49707602339181284
k/n,38.01169590643275,0.49707602339181284
k/n,38.30409356725146,0.49707602339181284
k/n,38.59649122807017,0.49707602339181284
k/n,38.88888888888889,0.49707602339181284
k/n,39.1812865497076,0.49707602339181284
k/n,39.473684210526315,0.49707602339181284
k/n,39.76608187134503,0.49707602339181284
k/n,40.058479532163744,0.49707602339181284
k/n,40.35087719298245,0.49707602339181284
k/n,40.643274853801174,0.49707602339181284
k/n,40.93567251461988,0.49707602339181284
k/n,41.228070175438596,0.49707602339181284
k/n,41.52046783625731,0.49707602339181284
k/n,41.812865497076025,0.49707602339181284
k/n,42.10526315789473,0.49707602339181284
k/n,42.39766081871345,0.49707602339181284
k/n,42.69005847953216,0.49707602339181284
k/n,42.98245614035088,0.49707602339181284
k/n,43.27485380116959,0.49707602339181284
k/n,43.567251461988306,0.49707602339181284
k/n,43.859649122807014,0.49707602339181284
k/n,44.15204678362573,0.49707602339181284
k/n,44.44444444444444,0.49707602339181284
k/n,44.73684210526316,0.49707602339181284
k/n,45.02923976608187,0.49707602339181284
k/n,45.32163742690059,0.49707602339181284
k/n,45.614035087719294,0.49707602339181284
k/n,45.90643274853801,0.49707602339181284
k/n,46.198830409356724,0.49707602339181284
k/n,46.49122807017544,0.49707602339181284
k/n,46.783625730994146,0.49707602339181284
k/n,47.07602339181287,0.49707602339181284
k/n,47.368421052631575,0.49707602339181284
k/n,47.66081871345029,0.49707602339181284
k/n,47.953216374269005,0.49707602339181284
k/n,48.24561403508772,0.49707602339181284
k/n,48.53801169590643,0.49707602339181284
k/n,48.83040935672515,0.49707602339181284
k/n,49.122807017543856,0.49707602339181284
k/n,49.41520467836257,0.49707602339181284
k/n,49.707602339181285,0.49707602339181284
k/n,50.0,0.49707602339181284
k/n,50.29239766081871,0.49707602339181284
k/n,50.58479532163743,0.49707602339181284
k/n,50.877192982456144,0.49707602339181284
k/n,51.16959064327485,0.49707602339181284
k/n,51.461988304093566,0.49707602339181284
k/n,51.75438596491229,0.49707602339181284
k/n,52.046783625730995,0.49707602339181284
k/n,52.33918128654971,0.49707602339181284
k/n,52.63157894736842,0.49707602339181284
k/n,52.92397660818714,0.49707602339181284
k/n,53.216374269005854,0.49707602339181284
k/n,53.50877192982456,0.49707602339181284
k/n,53.80116959064327,0.49707602339181284
k/n,54.09356725146199,0.49707602339181284
k/n,54.385964912280706,0.49707602339181284
k/n,54.67836257309941,0.49707602339181284
k/n,54.97076023391813,0.49707602339181284
k/n,55.26315789473685,0.49707602339181284
k/n,55.55555555555556,0.49707602339181284
k/n,55.84795321637427,0.49707602339181284
k/n,56.14035087719298,0.49707602339181284
k/n,56.4327485380117,0.49707602339181284
k/n,56.72514619883041,0.49707602339181284
k/n,57.01754385964912,0.49707602339181284
k/n,57.30994152046783,0.49707602339181284
k/n,57.60233918128655,0.49707602339181284
k/n,57.89473684210527,0.49707602339181284
k/n,58.187134502923975,0.49707602339181284
k/n,58.47953216374269,0.49707602339181284
k/n,58.77192982456141,0.49707602339181284
k/n,59.06432748538012,0.49707602339181284
k/n,59.356725146198826,0.49707602339181284
k/n,59.64912280701754,0.49707602339181284
k/n,59.94152046783626,0.49707602339181284
k/n,60.23391812865497,0.49707602339181284
k/n,60.526315789473685,0.49707602339181284
k/n,60.81871345029239,0.49707602339181284
k/n,61.111111111111114,0.49707602339181284
k/n,61.40350877192983,0.49707602339181284
k/n,61.69590643274854,0.49707602339181284
k/n,61.98830409356725,0.49707602339181284
k/n,62.28070175438597,0.49707602339181284
k/n,62.57309941520468,0.49707602339181284
k/n,62.86549707602339,0.49707602339181284
k/n,63.1578947368421,0.49707602339181284
k/n,63.450292397660824,0.49707602339181284
k/n,63.74269005847953,0.49707602339181284
k/n,64.03508771929825,0.49707602339181284
k/n,64.32748538011695,0.49707602339181284
k/n,64.61988304093568,0.49707602339181284
k/n,64.91228070175438,0.49707602339181284
k/n,65.2046783625731,0.49707602339181284
k/n,65.49707602339181,0.49707602339181284
k/n,65.78947368421053,0.49707602339181284
k/n,66.08187134502924,0.49707602339181284
k/n,66.37426900584795,0.49707602339181284
k/n,66.66666666666666,0.49707602339181284
k/n,66.95906432748538,0.49707602339181284
k/n,67.2514619883041,0.49707602339181284
k/n,67.54385964912281,0.49707602339181284
k/n,67.83625730994152,0.49707602339181284
k/n,68.12865497076024,0.49707602339181284
k/n,68.42105263157895,0.49707602339181284
k/n,68.71345029239765,0.49707602339181284
k/n,69.00584795321637,0.49707602339181284
k/n,69.2982456140351,0.49707602339181284
k/n,69.5906432748538,0.49707602339181284
k/n,69.88304093567251,0.49707602339181284
k/n,70.17543859649122,0.49707602339181284
k/n,70.46783625730994,0.49707602339181284
k/n,70.76023391812866,0.49707602339181284
k/n,71.05263157894737,0.49707602339181284
k/n,71.34502923976608,0.49707602339181284
k/n,71.6374269005848,0.49707602339181284
k/n,71.9298245614035,0.49707602339181284
k/n,72.22222222222221,0.49707602339181284
k/n,72.51461988304094,0.49707602339181284
k/n,72.80701754385966,0.49707602339181284
k/n,73.09941520467837,0.49707602339181284
k/n,73.39181286549707,0.49707602339181284
k/n,73.68421052631578,0.49707602339181284
k/n,73.9766081871345,0.49707602339181284
k/n,74.26900584795322,0.49707602339181284
k/n,74.56140350877193,0.49707602339181284
k/n,74.85380116959064,0.49707602339181284
k/n,75.14619883040936,0.49707602339181284
k/n,75.43859649122807,0.49707602339181284
k/n,75.73099415204678,0.49707602339181284
k/n,76.0233918128655,0.49707602339181284
k/n,76.31578947368422,0.49707602339181284
k/n,76.60818713450293,0.49707602339181284
k/n,76.90058479532163,0.49707602339181284
k/n,77.19298245614034,0.49707602339181284
k/n,77.48538011695906,0.49707602339181284
k/n,77.77777777777779,0.49707602339181284
k/n,78.0701754385965,0.49707602339181284
k/n,78.3625730994152,0.49707602339181284
k/n,78.65497076023392,0.49707602339181284
k/n,78.94736842105263,0.49707602339181284
k/n,79.23976608187134,0.49707602339181284
k/n,79.53216374269006,0.49707602339181284
k/n,79.82456140350878,0.49707602339181284
k/n,80.11695906432749,0.49707602339181284
k/n,80.4093567251462,0.49707602339181284
k/n,80.7017543859649,0.49707602339181284
k/n,80.99415204678363,0.49707602339181284
k/n,81.28654970760235,0.49707602339181284
k/n,81.57894736842105,0.49707602339181284
k/n,81.87134502923976,0.49707602339181284
k/n,82.16374269005848,0.49707602339181284
k/n,82.45614035087719,0.49707602339181284
k/n,82.7485380116959,0.49707602339181284
k/n,83.04093567251462,0.49707602339181284
k/n,83.33333333333334,0.49707602339181284
k/n,83.62573099415205,0.49707602339181284
k/n,83.91812865497076,0.49707602339181284
k/n,84.21052631578947,0.49707602339181284
k/n,84.50292397660819,0.49707602339181284
k/n,84.7953216374269,0.49707602339181284
k/n,85.08771929824562,0.49707602339181284
k/n,85.38011695906432,0.49707602339181284
k/n,85.67251461988305,0.49707602339181284
k/n,85.96491228070175,0.49707602339181284
k/n,86.25730994152046,0.49707602339181284
k/n,86.54970760233918,0.49707602339181284
k/n,86.8421052631579,0.49707602339181284
k/n,87.13450292397661,0.49707602339181284
k/n,87.42690058479532,0.49707602339181284
k/n,87.71929824561403,0.49707602339181284
k/n,88.01169590643275,0.49707602339181284
k/n,88.30409356725146,0.49707602339181284
k/n,88.59649122807018,0.49707602339181284
k/n,88.88888888888889,0.49707602339181284
k/n,89.18128654970761,0.49707602339181284
k/n,89.47368421052632,0.49707602339181284
k/n,89.76608187134502,0.49707602339181284
k/n,90.05847953216374,0.49707602339181284
k/n,90.35087719298247,0.49707602339181284
k/n,90.64327485380117,0.49707602339181284
k/n,90.93567251461988,0.49707602339181284
k/n,91.22807017543859,0.49707602339181284
k/n,91.52046783625731,0.49707602339181284
k/n,91.81286549707602,0.49707602339181284
k/n,92.10526315789474,0.49707602339181284
k/n,92.39766081871345,0.49707602339181284
k/n,92.69005847953217,0.49707602339181284
k/n,92.98245614035088,0.49707602339181284
k/n,93.27485380116958,0.49707602339181284
k/n,93.56725146198829,0.49707602339181284
k/n,93.85964912280701,0.49707602339181284
k/n,94.15204678362574,0.49707602339181284
k/n,94.44444444444444,0.49707602339181284
k/n,94.73684210526315,0.49707602339181284
k/n,95.02923976608187,0.49707602339181284
k/n,95.32163742690058,0.49707602339181284
k/n,95.6140350877193,0.49707602339181284
k/n,95.90643274853801,0.49707602339181284
k/n,96.19883040935673,0.49707602339181284
k/n,96.49122807017544,0.49707602339181284
k/n,96.78362573099415,0.49707602339181284
k/n,97.07602339181285,0.49707602339181284
k/n,97.36842105263158,0.49707602339181284
k/n,97.6608187134503,0.49707602339181284
k/n,97.953216374269,0.49707602339181284
k/n,98.24561403508771,0.49707602339181284
k/n,98.53801169590643,0.49707602339181284
k/n,98.83040935672514,0.49707602339181284
k/n,99.12280701754386,0.49707602339181284
k/n,99.41520467836257,0.49707602339181284
k/n,99.70760233918129,0.49707602339181284
