algorithm,percentile of pool members,selection probability
LexiMin,29.207920792079207,0.04744230902531449
LexiMin,29.455445544554454,0.04744230902531449
LexiMin,29.7029702970297,0.04744230902531449
LexiMin,29.950495049504948,0.04744230902531449
LexiMin,30.198019801980198,0.04744230902531449
LexiMin,30.445544554455445,0.04744230902531449
LexiMin,30.693069306930692,0.04744230902531449
LexiMin,30.94059405940594,0.04744230902531449
LexiMin,31.18811881188119,0.04744230902531449
LexiMin,31.435643564356436,0.04744230902531449
LexiMin,31.683168316831683,0.04744230902531449
LexiMin,31.93069306930693,0.04744230902531449
LexiMin,32.17821782178218,0.04744230902531449
LexiMin,32.42574257425743,0.04744230902531449
LexiMin,32.67326732673268,0.04744230902531449
LexiMin,32.92079207920792,0.04744230902531449
LexiMin,33.16831683168317,0.04744230902531449
LexiMin,33.415841584158414,0.04744230902531449
LexiMin,33.663366336633665,0.04744230902531449
LexiMin,33.910891089108915,0.04744230902531449
LexiMin,34.15841584158416,0.04744230902531449
LexiMin,34.4059405940594,0.04744230902531449
LexiMin,34.65346534653465,0.04744230902531449
LexiMin,34.900990099009896,0.04744230902531449
LexiMin,35.148514851485146,0.04744230902531449
LexiMin,35.396039603960396,0.04744230902531449
LexiMin,35.64356435643564,0.04744230902531449
LexiMin,35.89108910891089,0.04744230902531449
LexiMin,36.13861386138614,0.04744230902531449
LexiMin,36.386138613861384,0.04744230902531449
LexiMin,36.633663366336634,0.04744230902531449
LexiMin,36.88118811881188,0.04744230902531449
LexiMin,37.12871287128713,0.04744230902531449
LexiMin,37.37623762376238,0.04744230902531449
LexiMin,37.62376237623762,0.04744230902531449
LexiMin,37.87128712871287,0.04744230902531449
LexiMin,38.11881188118812,0.04744230902531449
LexiMin,38.366336633663366,0.04744230902531449
LexiMin,38.613861386138616,0.04744230902531449
LexiMin,38.86138613861386,0.04744230902531449
LexiMin,39.10891089108911,0.04744230902531449
LexiMin,39.35643564356436,0.04744230902531449
LexiMin,39.603960396039604,0.04744230902531449
LexiMin,39.851485148514854,0.04744230902531449
LexiMin,40.099009900990104,0.047442309025314496
LexiMin,40.34653465346535,0.047442309025314496
LexiMin,40.5940594059406,0.047442309025314496
LexiMin,40.84158415841584,0.047442309025314496
LexiMin,41.089108910891085,0.047442309025314496
LexiMin,41.336633663366335,0.047442309025314496
LexiMin,41.584158415841586,0.047442309025314496
LexiMin,41.83168316831683,0.047442309025314496
LexiMin,42.07920792079208,0.047442309025314496
LexiMin,42.32673267326732,0.047442309025314496
LexiMin,42.57425742574257,0.047442309025314496
LexiMin,42.82178217821782,0.047442309025314496
LexiMin,43.06930693069307,0.047442309025314496
LexiMin,43.31683168316832,0.047442309025314496
LexiMin,43.56435643564357,0.047442309025314496
LexiMin,43.81188118811881,0.047442309025314496
LexiMin,44.05940594059406,0.047442309025314496
LexiMin,44.306930693069305,0.047442309025314496
LexiMin,44.554455445544555,0.047442309025314496
LexiMin,44.801980198019805,0.047442309025314496
LexiMin,45.04950495049505,0.047442309025314496
LexiMin,45.2970297029703,0.047442309025314496
LexiMin,45.54455445544555,0.047442309025314496
LexiMin,45.79207920792079,0.047442309025314496
LexiMin,46.03960396039604,0.047442309025314496
LexiMin,46.28712871287129,0.047442309025314496
LexiMin,46.53465346534654,0.047442309025314496
LexiMin,46.78217821782179,0.047442309025314496
LexiMin,47.02970297029702,0.047442309025314496
LexiMin,47.277227722772274,0.047442309025314496
LexiMin,47.524752475247524,0.047442309025314496
LexiMin,47.77227722772277,0.047442309025314496
LexiMin,48.01980198019802,0.047442309025314496
LexiMin,48.26732673267327,0.047442309025314496
LexiMin,48.51485148514851,0.047442309025314496
LexiMin,48.76237623762376,0.047442309025314496
LexiMin,49.00990099009901,0.047442309025314496
LexiMin,49.257425742574256,0.047442309025314496
LexiMin,49.504950495049506,0.047442309025314496
LexiMin,49.75247524752475,0.047442309025314496
LexiMin,50.0,0.047442309025314496
LexiMin,50.24752475247525,0.047442309025314496
LexiMin,50.495049504950494,0.047442309025314496
LexiMin,50.742574257425744,0.047442309025314496
LexiMin,50.99009900990099,0.047442309025314496
LexiMin,51.23762376237624,0.047442309025314496
LexiMin,51.48514851485149,0.047442309025314496
LexiMin,51.73267326732673,0.047442309025314496
LexiMin,51.98019801980198,0.047442309025314496
LexiMin,52.22772277227723,0.0474423090253145
LexiMin,52.475247524752476,0.0474423090253145
LexiMin,52.722772277227726,0.0474423090253145
LexiMin,52.97029702970298,0.0474423090253145
LexiMin,53.21782178217822,0.0474423090253145
LexiMin,53.46534653465347,0.0474423090253145
LexiMin,53.71287128712871,0.0474423090253145
LexiMin,53.960396039603964,0.0474423090253145
LexiMin,54.207920792079214,0.0474423090253145
LexiMin,54.45544554455446,0.0474423090253145
LexiMin,54.70297029702971,0.0474423090253145
LexiMin,54.95049504950495,0.0474423090253145
LexiMin,55.1980198019802,0.0474423090253145
LexiMin,55.44554455445545,0.0474423090253145
LexiMin,55.693069306930695,0.0474423090253145
LexiMin,55.940594059405946,0.0474423090253145
LexiMin,56.188118811881196,0.0474423090253145
LexiMin,56.43564356435643,0.0474423090253145
LexiMin,56.683168316831676,0.0474423090253145
LexiMin,56.930693069306926,0.0474423090253145
LexiMin,57.17821782178218,0.0474423090253145
LexiMin,57.42574257425742,0.0474423090253145
LexiMin,57.67326732673267,0.0474423090253145
LexiMin,57.920792079207914,0.0474423090253145
LexiMin,58.168316831683164,0.0474423090253145
LexiMin,58.415841584158414,0.0474423090253145
LexiMin,58.66336633663366,0.0474423090253145
LexiMin,58.91089108910891,0.0474423090253145
LexiMin,59.15841584158416,0.0474423090253145
LexiMin,59.4059405940594,0.0474423090253145
LexiMin,59.65346534653465,0.0474423090253145
