algorithm,percentile of pool members,selection probability
LexiMin,74.14330218068535,0.05298352358994779
LexiMin,74.45482866043614,0.05298352358994779
LexiMin,74.76635514018692,0.05298352358994779
LexiMin,75.0778816199377,0.05298352358994779
LexiMin,75.38940809968847,0.0529835235899478
LexiMin,75.70093457943925,0.0529835235899478
LexiMin,76.01246105919003,0.052983523589947824
LexiMin,76.32398753894081,0.052983523589947824
LexiMin,76.63551401869158,0.05298352358994784
LexiMin,76.94704049844236,0.05298352358994784
LexiMin,77.25856697819314,0.05298352358994784
LexiMin,77.57009345794393,0.052983523589947845
LexiMin,77.88161993769471,0.05298352358994785
LexiMin,78.19314641744548,0.052983523589947866
LexiMin,78.50467289719626,0.052983523589947866
LexiMin,78.81619937694704,0.05298352358994787
LexiMin,79.12772585669782,0.05298352358994787
LexiMin,79.43925233644859,0.05298352358994789
LexiMin,79.75077881619937,0.05298352358994789
LexiMin,80.06230529595015,0.05298352358994789
LexiMin,80.37383177570094,0.052983523589947894
LexiMin,80.68535825545172,0.0529835235899479
LexiMin,80.99688473520249,0.0529835235899479
LexiMin,81.30841121495327,0.0529835235899479
LexiMin,81.61993769470405,0.05298352358994791
LexiMin,81.93146417445483,0.05298352358994791
LexiMin,82.2429906542056,0.052983523589947915
LexiMin,82.55451713395638,0.05298352358994792
LexiMin,82.86604361370716,0.05298352358994792
LexiMin,83.17757009345794,0.05298352358994793
LexiMin,83.48909657320873,0.052983523589947935
LexiMin,83.8006230529595,0.05298352358994798
LexiMin,84.11214953271028,0.05298352358994798
LexiMin,84.42367601246106,0.052983523589948
LexiMin,84.73520249221184,0.05298352358994801
LexiMin,85.04672897196261,0.05298352358994802
LexiMin,85.35825545171339,0.052983523589948026
LexiMin,85.66978193146417,0.052983523589948026
LexiMin,85.98130841121495,0.052983523589948026
LexiMin,86.29283489096574,0.05298352358994803
LexiMin,86.6043613707165,0.05298352358994806
LexiMin,86.91588785046729,0.05298352358994807
LexiMin,87.22741433021807,0.05298352358994809
LexiMin,87.53894080996885,0.05298352358994811
LexiMin,87.85046728971963,0.052983523589948116
LexiMin,88.1619937694704,0.05298352358994819
LexiMin,88.47352024922118,0.0529835235899482
LexiMin,88.78504672897196,0.052983523589948255
LexiMin,89.09657320872275,0.05298352358994831
LexiMin,89.40809968847351,0.05298352358994839
LexiMin,89.7196261682243,0.05298352358994841
LexiMin,90.03115264797508,0.0529836480923178
LexiMin,90.34267912772586,0.05298392804932145
LexiMin,90.65420560747664,0.0529841590265309
LexiMin,90.96573208722741,0.054434308131277524
LexiMin,91.27725856697819,0.05443654079441646
LexiMin,91.58878504672897,0.07709124592911833
LexiMin,91.90031152647975,0.07709124592911869
LexiMin,92.21183800623052,0.1430361494711862
LexiMin,92.5233644859813,0.20956475674898906
LexiMin,92.83489096573209,0.3055927320708432
LexiMin,93.14641744548287,0.312375110464759
LexiMin,93.45794392523365,0.3314213803756674
LexiMin,93.76947040498442,0.3364670824397626
LexiMin,94.0809968847352,0.3408252776905277
LexiMin,94.39252336448598,0.395775801506295
LexiMin,94.70404984423676,0.47809207643975743
LexiMin,95.01557632398755,0.4861025952122663
LexiMin,95.32710280373831,0.5396391816286374
LexiMin,95.6386292834891,0.5403366703381216
LexiMin,95.95015576323988,0.5487947664296251
LexiMin,96.26168224299066,0.5776041420997732
LexiMin,96.57320872274143,0.5966229753156245
LexiMin,96.88473520249221,0.6349651735842247
LexiMin,97.19626168224299,0.642023584562152
LexiMin,97.50778816199377,0.6963230374721885
LexiMin,97.81931464174455,0.7544980690974408
LexiMin,98.13084112149532,0.8070870293071647
LexiMin,98.4423676012461,0.894427516200329
LexiMin,98.75389408099689,1.0000000000000004
LexiMin,99.06542056074767,1.0000000000000004
LexiMin,99.37694704049844,1.0000000000000004
LexiMin,99.68847352024922,1.0000000000000004
k/n,0.0,0.09345794392523364
k/n,0.3115264797507788,0.09345794392523364
k/n,0.6230529595015576,0.09345794392523364
k/n,0.9345794392523363,0.09345794392523364
k/n,1.2461059190031152,0.09345794392523364
k/n,1.557632398753894,0.09345794392523364
k/n,1.8691588785046727,0.09345794392523364
k/n,2.1806853582554515,0.09345794392523364
k/n,2.4922118380062304,0.09345794392523364
k/n,2.803738317757009,0.09345794392523364
k/n,3.115264797507788,0.09345794392523364
k/n,3.4267912772585665,0.09345794392523364
k/n,3.7383177570093453,0.09345794392523364
k/n,4.049844236760125,0.09345794392523364
k/n,4.361370716510903,0.09345794392523364
k/n,4.672897196261682,0.09345794392523364
k/n,4.984423676012461,0.09345794392523364
k/n,5.29595015576324,0.09345794392523364
k/n,5.607476635514018,0.09345794392523364
k/n,5.919003115264798,0.09345794392523364
k/n,6.230529595015576,0.09345794392523364
k/n,6.5420560747663545,0.09345794392523364
k/n,6.853582554517133,0.09345794392523364
k/n,7.165109034267912,0.09345794392523364
k/n,7.476635514018691,0.09345794392523364
k/n,7.78816199376947,0.09345794392523364
k/n,8.09968847352025,0.09345794392523364
k/n,8.411214953271028,0.09345794392523364
k/n,8.722741433021806,0.09345794392523364
k/n,9.034267912772584,0.09345794392523364
k/n,9.345794392523365,0.09345794392523364
k/n,9.657320872274143,0.09345794392523364
k/n,9.968847352024921,0.09345794392523364
k/n,10.2803738317757,0.09345794392523364
k/n,10.59190031152648,0.09345794392523364
k/n,10.903426791277258,0.09345794392523364
